,text,id,createdate,source,likes,retweets,followers,sentiment
1944,waste management pick trash city saturday dec 5th,1334500734889570306,2020-12-03 14:12:23,Twitter Web App,5,2,2161,negative
1945,medical waste management disposal market 2020 global analysis industry growth current trend forecast 20,1334499941297893376,2020-12-03 14:09:14,Zapier.com,0,0,6325,negative
1946,grima nyncc improve waste management usage malawi,1334499661789286400,2020-12-03 14:08:07,Maravipost tweets,0,0,13333,negative
1947,today even bad iruvaihudhu catch fly man set fire dump site the form waste,1334499654017302528,2020-12-03 14:08:05,Twitter for iPhone,0,0,939,negative
1948,pic 2017 singapore the huge fire break tuas waste management plant handle toxic waste,1334498914372825088,2020-12-03 14:05:09,Twitter Web App,0,0,418,positive
1949,collection amp recycle material play vital part enable circular economy inherently complex c,1334498321138933761,2020-12-03 14:02:48,Twitter Web App,0,0,47,negative
1950,y imma say music trash that people support y get ta real,1334498302939844613,2020-12-03 14:02:43,Twitter for iPhone,0,0,4443,positive
1951,waste management giant clear allegation fraud allege auditor general,1334496426391429124,2020-12-03 13:55:16,Twitter for Android,2,0,3735,negative
1952,waste management would apropos,1334494734769917956,2020-12-03 13:48:33,Twitter Web App,2,0,447,negative
1953,ocean resource management ocean resource management building dedicate team expert around,1334494484415987713,2020-12-03 13:47:33,dlvr.it,0,1,4889,neutral
1954,health infrastructure education system employment proper completion city road good waste management system,1334494458893664257,2020-12-03 13:47:27,Twitter for Android,4,0,499,positive
1955,the court ruling matter particularly allegation fraud court say auditor general,1334493522158899200,2020-12-03 13:43:44,Twitter Web App,2,1,265,positive
1956,our christmas elves wayne amp beryl deliver next instalment albion a z blog waste management,1334493010499919872,2020-12-03 13:41:42,Hootsuite Inc.,1,0,522,negative
1957,justice mensah datsa clear waste management giant allegation fraud allege auditor general,1334492686762512385,2020-12-03 13:40:24,Twitter Web App,5,2,265,negative
1958,garden waste clearance easy waste management it rain today still road give u c,1334492616126320641,2020-12-03 13:40:08,Twitter for iPhone,1,0,76,positive
1959,instead needful see disturb a waste management company integrity god fear,1334490862961750017,2020-12-03 13:33:10,Twitter for Android,2,1,117,negative
1960,the auditor general surcharge waste management firm audit account nhia the auditor general,1334490299616391168,2020-12-03 13:30:55,Twitter for iPhone,22,9,17594,negative
1961,this directive set warrant company confidence competence waste management business well,1334487376543031298,2020-12-03 13:19:18,Twitter for iPhone,8,6,371,negative
1962,a seven member panel supreme court preside justice jones dotse rule auditor general c,1334486154763186178,2020-12-03 13:14:27,Twitter Web App,0,1,265,positive
1963,what role radioactive waste management play ensure sustainability nuclear energy we discuss,1334485927410982912,2020-12-03 13:13:33,Twitter Media Studio,5,1,6240,negative
1964,make sure waste store area not accessible unauthorized people clearly identify hazardous,1334484998322155520,2020-12-03 13:09:51,Zoho Social,1,0,155,positive
1965,learn n side model applies risk base clinicaltrial optimization ass risk stage clinica,1334484804126056448,2020-12-03 13:09:05,Twitter Web App,1,0,248,negative
1966,your attention please golf writer he join tgj podcast discus story no 14 ph,1334484775890022402,2020-12-03 13:08:58,Twitter for iPhone,144,11,15524,neutral
1967,the supreme court deliver judgement favour waste management company surcharge th,1334484663264567296,2020-12-03 13:08:31,Twitter for Android,1,1,265,negative
1968,need donate holiday ornament inquire reuse outlet like goodwill salvation army monroe county solid be,1334484633820532736,2020-12-03 13:08:24,Twitter Web App,0,0,389,neutral
1969,watch president rodrigo roa duterte oversee destruction seize illegal drug ceremony integrat,1334484398729621504,2020-12-03 13:07:28,Twitter for Android,0,0,1375,negative
1970,launch philippine green infrastructure giio report late asean series showcasing pipeline,1334483044124798977,2020-12-03 13:02:05,Hootsuite Inc.,1,0,13797,negative
1971,why india sh train track,1334483027582283778,2020-12-03 13:02:01,Twitter for iPhone,2,0,187,neutral
1972,ctm system limit proven track record supply equipment maintain good work relationship wi,1334482586857582595,2020-12-03 13:00:16,Sendible,0,0,143,positive
1973,mann waste management offer skip hire rubbish removal commercial industrial amp residential sector t,1334482056173268997,2020-12-03 12:58:10,Twitter for iPhone,0,0,100,negative
1974,buttress point waste recycle management encouraging youth initiate project,1334481139159842816,2020-12-03 12:54:31,Twitter for Android,3,0,543,negative
1975,could jpx global inc otcmkts jpex next waste management inc nyse wm jpex,1334480287397523457,2020-12-03 12:51:08,Twitter for iPhone,4,1,1122,negative
1976,beach tourism crucial blue economy need regulate green sustainable tourism u,1334479623682465794,2020-12-03 12:48:30,Twitter for Android,59,20,407151,negative
1977,the court ruling matter particularly allegation fraud say auditor general not,1334479293246746626,2020-12-03 12:47:11,Twitter for iPhone,11,5,371,positive
1978,world disable day recycle e waste hm waste management for information contact u 919999829601 9999,1334479008335990785,2020-12-03 12:46:03,Twitter Web App,0,0,41,negative
1979,smart waste management market witness massive growth 2027,1334478167860449282,2020-12-03 12:42:43,Zapier.com,0,0,6325,positive
1980,respect sir authority power rural development i see development,1334476566600904704,2020-12-03 12:36:21,Twitter for Android,1,0,1,neutral
1981,should run thier offense run around 4th waste much time possible the,1334476103461838849,2020-12-03 12:34:31,Twitter for iPhone,4,0,33,neutral
1982,cvwma 30 milestone 30 year 1992 regional solid waste management plan develop drop white good,1334475725404069890,2020-12-03 12:33:00,Twitter Web App,0,0,1547,positive
1983,idk think smart put waste management next hospital i die everytime i get car,1334475656785240064,2020-12-03 12:32:44,Twitter for iPhone,0,0,3946,positive
1984,on 6th speaker impresa indonesia talk waste management plastic recycle don miss,1334475515336531972,2020-12-03 12:32:10,Twitter for Android,6,0,447,negative
1985,we also advise installation greenenergy liaise councils management waste amp,1334475118458908676,2020-12-03 12:30:36,Hootsuite Inc.,0,0,9588,negative
1986,hey check cool site i find topic via twitter name,1334473952916197378,2020-12-03 12:25:58,Twitter Web App,1,0,167,positive
1987,could really 10tn prize world get grip bureaucratic waste management thinker,1334473218078412810,2020-12-03 12:23:03,SocialFlow,0,0,14308,neutral
1988,hechorelevante operan hoy ex dividend waste management wm 0 55 1 83 kimberly clark kmb 1 07 3 07,1334472580384878592,2020-12-03 12:20:31,Hootsuite Inc.,0,0,1004,negative
1989,hechorelevante operan hoy ex dividend waste management wm 0 55 1 83 kimberly clark kmb 1 07 3 07,1334472553189007360,2020-12-03 12:20:24,Hootsuite Inc.,0,0,615,negative
1990,hechorelevante operan hoy ex dividend waste management wm 0 55 1 83 kimberly clark kmb 1 07 3 07,1334472510948126723,2020-12-03 12:20:14,Hootsuite Inc.,0,0,15230,negative
1991,move towards circular economy eu investment brand new waste management facility al far,1334471129235394563,2020-12-03 12:14:45,Twitter Web App,0,0,93,positive
1992,something weekend a quartet horror i recommend if time one i suggest relic but ke,1334469055252738048,2020-12-03 12:06:30,Twitter Web App,85,6,5909,neutral
1993,quit management bc waste time still make big bag u regardless,1334468220678389768,2020-12-03 12:03:11,Twitter Web App,0,0,2804,negative
1994,the centralised system enables operator plan effective route ensure bin need e,1334467956932288512,2020-12-03 12:02:08,WellThatsInterestingTech,0,0,944,positive
1995,b amp m offer vast range service solution manufacture sector we create best class waste,1334467888816812033,2020-12-03 12:01:52,Hootsuite Inc.,3,0,2415,positive
1996,thank enlighten conversation possible solution local council explore address,1334466386035294208,2020-12-03 11:55:54,Twitter for Android,18,7,13895,neutral
1997,the man it ballsy try raise million dollar reg cf me i think ballsy leave 30,1334465880479162370,2020-12-03 11:53:53,Twitter for iPhone,3,0,158,neutral
1998,mr ding my partner work within large nhs hospital she also cite army adm,1334464745433403393,2020-12-03 11:49:23,Twitter for Android,8,2,28,positive
1999,mr ding my partner work within large nhs hospital she also cite army adm,1334464745433403393,2020-12-03 11:49:23,Twitter for Android,8,2,28,positive
2000,with aim convert waste resource generates positive environmental social economic value,1334463213820317698,2020-12-03 11:43:17,Twitter Web App,0,0,311,positive
2001,i find florida stone crab trap latch petit port guernsey south coast mark,1334462334488686594,2020-12-03 11:39:48,Twitter Web App,1,0,308,neutral
2002,want know bit all clean waste management then let steve webber tell bit type,1334462111641202689,2020-12-03 11:38:55,Twitter for iPad,6,1,34,positive
2003,great news we partner saveplanet we go add anti cov,1334461572882771969,2020-12-03 11:36:46,Twitter Web App,3,0,285,positive
2004,supply delivery waste management awareness education material,1334460301681553409,2020-12-03 11:31:43,WordPress.com,0,0,82,negative
2005,you make time waste least achieve tim fargo leadership management motivation,1334459998919864320,2020-12-03 11:30:31,IFTTT,1,0,2802,negative
2006,join india gov webinar adopt 9r s principle for sustainable waste management 06 12 2020 11 00,1334459869060075520,2020-12-03 11:30:00,TweetDeck,16,18,240,negative
2007,we food crisis we resource waste management crisis we prod,1334458442740715520,2020-12-03 11:24:20,Twitter for iPad,1,0,17,negative
2008,please sign petition resident ldra amp surround area ward 35 39 the,1334457638319484930,2020-12-03 11:21:08,Twitter Web App,0,0,55,neutral
2009,ocean resource management ocean resource management building dedicate team expert around,1334457612478255106,2020-12-03 11:21:02,dlvr.it,0,2,4889,neutral
2010,what advise estonia forest management within ecological boundary estonia us,1334456034124050433,2020-12-03 11:14:46,Twitter for iPhone,0,0,3402,positive
2011,republic cement launch co process solution amid waste management crisis country,1334454998516834304,2020-12-03 11:10:39,WordPress.com,0,0,231,negative
2012,waste management challenge coastal city subsequent impact check ochavalentina,1334454820489539586,2020-12-03 11:09:56,Twitter for iPhone,4,0,408,negative
2013,there no great luxury sustainability take look part 2 5rs waste management,1334454348135456769,2020-12-03 11:08:04,Twitter Web App,1,3,233,negative
2014,at swach environment private limit offer integrated solution water management wastewater management,1334454301767344131,2020-12-03 11:07:53,Twitter Web App,0,0,10,neutral
2015,eh no it humans stupid food waste management lead unsanitary condi,1334453029702160388,2020-12-03 11:02:49,Twitter for Android,0,0,561,negative
2016,from i hear jac manager muck club around we sign fullback 2022,1334450774340878337,2020-12-03 10:53:52,Twitter for iPhone,12,0,205,neutral
2017,instruction youth like engrave stone african proverb tukuuma commit change behaviour,1334449866567774208,2020-12-03 10:50:15,Twitter for Android,6,3,31,neutral
2018,follow interest food photography craft look stay homestays in india,1334449740881092608,2020-12-03 10:49:45,Twitter for Android,2,0,18,neutral
2019,a huge thanks partner uplift litter pick waste year this enable u,1334449298793246722,2020-12-03 10:48:00,Twitter for iPhone,12,1,1558,positive
2020,adam emmanuel group of company fumigation activity water sanitation purification proper waste disposal p,1334448738635493381,2020-12-03 10:45:46,Twitter for Android,0,0,1603,negative
2021,landfill waste management recycle,1334448324288634881,2020-12-03 10:44:08,Twitter Web App,0,0,2596,negative
2022,tunisiajobs help waste management company train new employee waste management technique infor,1334446274674888706,2020-12-03 10:35:59,Twitter Web App,0,0,320,negative
2023,the private property management say illegal dump delayed waste collection unattended water burst pipe,1334446223781228544,2020-12-03 10:35:47,Twitter for iPhone,1,0,490,negative
2024,bruno but waste management solar panel be,1334445557008502791,2020-12-03 10:33:08,Twitter for iPhone,0,0,604,negative
2025,we must approach waste management matter necessity reduce reuse recycle plasticfreeocean,1334444976948850689,2020-12-03 10:30:49,Twitter for iPhone,0,0,135,negative
2026,waste describe resource put wrong place waste management universal issue matter every,1334444973715021827,2020-12-03 10:30:49,Twitter for iPhone,3,0,135,negative
2027,waste management fact the uk waste management industry total annual turnover 9 billion there 70,1334444886142148608,2020-12-03 10:30:28,Hootsuite Inc.,1,0,1224,negative
2028,merajhasan the problem not nuclear power handling plant capacity,1334443669609476098,2020-12-03 10:25:38,Twitter Web App,0,0,193,neutral
2029,watermarking waste time i find offer account management imagine,1334441473849298946,2020-12-03 10:16:54,Twitter for Android,2,0,2506,negative
2030,primarystemchat prototyping waste management system local council another project colleague worki,1334439802469457920,2020-12-03 10:10:16,Twitter for Android,3,0,215,negative
2031,environmental waste management amp recycle open access journal publishes article related recycle glass,1334439792809967618,2020-12-03 10:10:13,Twitter Web App,0,0,26,negative
2032,ithemba private property management say waste collection huge issue pikitup also dirty water flood af,1334438803046604800,2020-12-03 10:06:17,Twitter for iPhone,0,0,230,negative
2033,navigator demand side management big part the current,1334437482671321089,2020-12-03 10:01:03,Twitter for Android,4,0,377,neutral
2034,kenya proper waste management kenya angamizacoronalaikipia,1334437433035923456,2020-12-03 10:00:51,Twitter for Android,0,0,558,negative
2035,learn poor waste management,1334437279910137857,2020-12-03 10:00:14,Twitter for iPad,0,0,33,negative
2036,never waste good crisis leverage cyber attack wake call establish good cyber risk management pr,1334437229436014594,2020-12-03 10:00:02,LinkedIn,0,0,2308,positive
2037,waste not waste waste this mantra people stand for whil,1334435890400276480,2020-12-03 09:54:43,Twitter for iPhone,8,3,6374,negative
2038,neighbourhood management harlesden locality continue drive tackling abandon vehicle two waste carrier w,1334435274202492931,2020-12-03 09:52:16,Hootsuite Inc.,11,6,23564,negative
2039,we best homelessness prevention recycle service award magazine national recycling amp wast,1334434416807043073,2020-12-03 09:48:52,Twitter Web App,10,1,2059,positive
2040,president rodrigo roa duterte oversees destruction seize illegal drug ceremony integrate wast,1334434031698526208,2020-12-03 09:47:20,Twitter Web App,0,0,2361,negative
2041,orientation sanitation worker solid waste management rule 2016 malakpur village great noida,1334432790599778305,2020-12-03 09:42:24,Twitter Web App,0,0,0,positive
2042,president rodrigo roa duterte oversees destruction seize illegal drug ceremony integrate wast,1334432087634550785,2020-12-03 09:39:36,IFTTT,0,0,416,negative
2043,president rodrigo roa duterte oversees destruction seize illegal drug ceremony integrate wast,1334431851046428673,2020-12-03 09:38:40,TweetDeck,1,1,44896,negative
2044,corporates world redesign packaging delivery system phase problemati,1334431740488609792,2020-12-03 09:38:14,Twitter Web App,1,0,301,neutral
2045,350x3 3 square meal 1050 1050 x 31 32550 minimum wage much ha,1334431446841384961,2020-12-03 09:37:04,Twitter for iPhone,2,0,513,positive
2046,supplieropp go market early winter contract opportunity management,1334429731559796736,2020-12-03 09:30:15,Hootsuite Inc.,0,0,3161,positive
2047,meet sponsor lead european waste management company indaver responsible build,1334429712576294912,2020-12-03 09:30:10,Hootsuite Inc.,7,2,700,neutral
2048,by view nuclear back end management sustainability lens kristina gillin principal consultant vysu,1334429691558682624,2020-12-03 09:30:05,Hootsuite Inc.,1,2,22,neutral
2049,happen now president rodrigo roa duterte oversee destruction seize illegal drug ceremony th,1334429313609867264,2020-12-03 09:28:35,TweetDeck,3,3,159365,negative
2050,president duterte attend destruction seize illegal drug ceremony integrate waste management,1334428736712704001,2020-12-03 09:26:17,TweetDeck,11,0,5824329,negative
2051,and huge urgent need professionalism,1334428553505542144,2020-12-03 09:25:34,Twitter Web App,0,0,706,positive
2052,they think underfunded waste money thing like unnecessary sw,1334427453935247361,2020-12-03 09:21:12,Twitter for iPhone,0,0,72,negative
2053,the report show tyre dust main source contamination 53 follow textile 33 microbead,1334427018893651968,2020-12-03 09:19:28,Twitter for Android,1,0,22,positive
2054,exposure ptes potentially toxic element handle toxic waste concern impact human,1334426338883633152,2020-12-03 09:16:46,Twitter for iPhone,0,0,16,negative
2055,initiative like smart light smart parking might get much publicity solution like rubicon waste mana,1334425915292606467,2020-12-03 09:15:05,ReadyForSocial App,0,0,287,positive
2056,matt kenseth drive number 68 waste management toyota,1334425691006365696,2020-12-03 09:14:11,"Cheap Bots, Done Quick!",0,0,81,negative
2057,happen now president rodrigo duterte oversee destruction seize illegal drug ceremony inte,1334425646546649090,2020-12-03 09:14:01,TweetDeck,1,0,899386,negative
2058,over 2 5m tonne non hazardous hazardous complex waste manage annually work 18 000 customer,1334425131339427842,2020-12-03 09:11:58,Twitter Web App,0,0,367,positive
2059,isolation source make waste management easier efficient much effective with thi,1334423729846235138,2020-12-03 09:06:24,Twitter for Android,5,2,649,positive
2060,kenny waste management achieve stage one driving change social enterprise goal,1334422856466370561,2020-12-03 09:02:56,Twitter Web App,3,0,4583,negative
2061,kam ceo kam promote efficient utilization energy efficiency amp conservation well waste,1334422731140591616,2020-12-03 09:02:26,Twitter Web App,1,0,38995,negative
2062,that least katarina worry especially look much waste,1334422725109149696,2020-12-03 09:02:24,Twitter for Android,0,0,123,negative
2063,tehmitope uche shuga u really funny see,1334422569747947522,2020-12-03 09:01:47,Twitter Web App,1,0,352,positive
2064,beijing see positive result mandatory garbage sort system amount household kitchen waste col,1334422124061188101,2020-12-03 09:00:01,Twitter Web App,4,3,1461,positive
2065,globalgoalslocalbusiness waste management key deliver global goal sustainable development,1334420430032138240,2020-12-03 08:53:17,Twitter for Android,1,0,145,negative
2066,congraulations 2020 winnovationawards innovation amp intrapreneurship gov winner serena yang,1334420117636210688,2020-12-03 08:52:03,Falcon Social Media Management ,8,2,1716,neutral
2067,cricket movie election trio celebrate promoted country health food education wa,1334419076827947008,2020-12-03 08:47:54,Twitter for Android,4,1,29,neutral
2068,i work waste management year na,1334418691593809920,2020-12-03 08:46:23,Twitter for iPhone,0,0,59,negative
2069,justice gulzar justice ejaz remark kp waste management project childish they quote 72 year,1334416685298806784,2020-12-03 08:38:24,Twitter for iPhone,0,1,2619,negative
2070,supremecourt reject waste management report kp govt provision clean drinking water mass cruc,1334415736954032130,2020-12-03 08:34:38,Twitter for Android,11,0,731,positive
2071,jean githinji senior consultant extensive experience variety sector include oil gas energ,1334415056889655299,2020-12-03 08:31:56,Twitter Web App,0,0,18843,neutral
2072,sa urge support responsible waste management effort,1334414960856879104,2020-12-03 08:31:33,Twitter Web App,4,1,1020,neutral
2073,join india gov webinar adopt 9r s principle for sustainable waste management 06 12 2020 11 00,1334414569381355520,2020-12-03 08:30:00,TweetDeck,18,19,240,negative
2074,ocean resource management ocean resource management building dedicate team expert around,1334414085081899008,2020-12-03 08:28:04,dlvr.it,0,1,4889,neutral
2075,dinganimithi program manager journaids make presentation understanding climate change waste manage,1334412996450377729,2020-12-03 08:23:45,Twitter for Android,0,0,13,negative
2076,sa urge support responsible waste management effort,1334412070725562373,2020-12-03 08:20:04,Hootsuite Inc.,0,0,2296,neutral
2077,operational plan meeting regional operation manager mr adrian grant mpm waste management mr garnet ed,1334411486643544066,2020-12-03 08:17:45,Twitter for Android,0,0,27,negative
2078,vision waste management research centre circular economy reuse gt recycle design amp process system,1334411081062567939,2020-12-03 08:16:08,Twitter Web App,5,2,648,negative
2079,a participant suggest knowledge transfer dweller regard waste management,1334410993561198592,2020-12-03 08:15:47,Twitter for Android,0,0,13,negative
2080,pakistan first ever plastic waste management study report launch for detail,1334410904230916096,2020-12-03 08:15:26,Twitter Web App,0,0,127,positive
2081,africa 2 african country need not short change place anymore dump ground not accele,1334409967370113030,2020-12-03 08:11:43,Twitter Web App,0,0,10,neutral
2082,damn girl work waste management cause as dump truck,1334408471110967296,2020-12-03 08:05:46,Twitter for iPhone,2,2,6,negative
2083,national consultant conduct legal environment assessment health care waste management practice,1334407832947527680,2020-12-03 08:03:14,IFTTT,0,0,223,neutral
2084,a cross section participant youth leader train workshop climate change waste management,1334407325076033537,2020-12-03 08:01:13,Twitter for Android,3,0,13,negative
2085,can use blockchain improve present ensure green future yes learn sogin aigor proj,1334407162395848705,2020-12-03 08:00:34,AgoraPulse Manager,6,1,286,negative
2086,the chief waste management officer assure young people provide training registered waste collec,1334406390610325504,2020-12-03 07:57:30,Twitter for Android,0,0,13,negative
2087,a journalist feel lilongwe city much well waste,1334405145120137216,2020-12-03 07:52:33,Twitter for Android,0,0,13,neutral
2088,waste not want not new hyundai investment reston waste management,1334404677656584193,2020-12-03 07:50:41,WordPress.com,1,0,19324,negative
2089,new zealand become self sufficient waste management auckland recycle facility upgrade,1334404326299586560,2020-12-03 07:49:18,Twitter Web App,0,0,405,negative
2090,vaccine waste water management the key stop war not military amp high financial capability int,1334404298004840448,2020-12-03 07:49:11,Twitter for iPhone,0,0,36,positive
2091,our pm good waste management take carrier,1334404217222533122,2020-12-03 07:48:52,Twitter for iPhone,0,0,24,positive
2092,a young environmentalist suggest waste management everyone responsibility workshop cap,1334403921155121152,2020-12-03 07:47:41,Twitter for Android,2,0,13,negative
2093,al karam square collapse waste management rubbish street view cul via,1334403745237626886,2020-12-03 07:46:59,Twitter Web App,0,0,8,negative
2094,battambang continue lead way improve waste management cambodia,1334403436293410817,2020-12-03 07:45:45,Twitter Web App,5,1,442,negative
2095,collaboration india core organise train programme plastic waste managem,1334403020482723840,2020-12-03 07:44:06,Twitter for Android,1,0,245,negative
2096,the pune municipal corporation pmc come expert panel monitor level river pollution well,1334400670233886721,2020-12-03 07:34:46,Twitter Web App,1,1,88922,neutral
2097,you know christmas may wonderful time year also time lot waste,1334399784057245696,2020-12-03 07:31:15,Twitter Web App,1,1,7,positive
2098,swm system india critical state ulbs largely fail manage solid waste efficiently be,1334399470147088385,2020-12-03 07:30:00,TweetDeck,2,2,81474,negative
2099,swm system india critical state ulbs largely fail manage solid waste efficiently be,1334399470147088385,2020-12-03 07:30:00,TweetDeck,2,2,81474,negative
2100,exist practice biomedical waste management rule 2016 covid 19 covid,1334398384988254209,2020-12-03 07:25:41,Twitter Web App,1,0,41288,negative
2101,the national expert group vaccine administration covid19 address issue relate vaccine delive,1334398381033025536,2020-12-03 07:25:40,Twitter Web App,3,2,41288,neutral
2102,one important challenge battle marine litter design selection policy fo,1334397656211329024,2020-12-03 07:22:47,Twitter Web App,0,0,33,positive
2103,we specialize office home cleaning pre post construction clean fumigation pest control garden se,1334393353190977536,2020-12-03 07:05:41,Twitter for Android,105,102,5053,positive
2104,last chance sign climate change member focus group webinar learn waste management h,1334392032861806594,2020-12-03 07:00:27,Buffer,0,0,1476,negative
2105,after nearly four year wait mmc environmental resource waste management ekurhuleni makhosazana m,1334390567028072451,2020-12-03 06:54:37,TweetDeck,0,0,7509,negative
2106,bio digester use naturally attend waste water management well create,1334390522413273090,2020-12-03 06:54:26,Twitter Web App,0,0,932,negative
2107,kid rock if garbage come radio make want drive car waste manageme,1334389435048267776,2020-12-03 06:50:07,Twitter for iPhone,1,0,54,negative
2108,more people question whether linear model production consumption waste management,1334389164524118018,2020-12-03 06:49:03,Oktopost,0,0,153,negative
2109,efficiency workplace mean employee carry correct task right way least waste,1334389018646241282,2020-12-03 06:48:28,Twitter Web App,0,0,61,negative
2110,nuclear waste management comprehensivesecurity truly long perspective,1334387555459067904,2020-12-03 06:42:39,TweetDeck,2,0,4936,negative
2111,new zealand become self sufficient waste management auckland recycle facility upgrade,1334386840443359232,2020-12-03 06:39:49,TweetDeck,15,2,178928,negative
2112,time management key break day time slot no time waste come dream,1334386707219832832,2020-12-03 06:39:17,Twitter for Android,2,2,9,negative
2113,i miss glass bottle wd love collect return glass bottle f 0 10 ea donate,1334386066741227520,2020-12-03 06:36:44,Twitter Web App,1,0,1435,positive
2114,the purpose session discuss issue relate waste management face island council,1334385608358154241,2020-12-03 06:34:55,Twitter for Android,2,1,23299,negative
2115,a virtual meeting amp island council ga gdh atoll hold today the session lead b,1334385548018913281,2020-12-03 06:34:40,Twitter for Android,7,4,23299,neutral
2116,we face disease radiation e waste recycle e waste hm waste management for informati,1334385273090686976,2020-12-03 06:33:35,Twitter Web App,1,0,41,negative
2117,we face disease radiation e waste recycle e waste hm waste management for informati,1334384823859781632,2020-12-03 06:31:48,Twitter Web App,1,0,41,negative
2118,sg national environment agency nea share zero waste masterplan achieve 70 overall recycle rate amp str,1334384632704405504,2020-12-03 06:31:02,Buffer,1,0,628,negative
2119,we already pay money builder waste management apartment bbmp nowhere picture,1334383584505778176,2020-12-03 06:26:52,Twitter for Android,0,0,49,negative
2120,swachbharat must expand gradually encompass solid liquid waste management collection processing,1334383441731670016,2020-12-03 06:26:18,Twitter for iPad,19,0,50222,negative
2121,no one waste management,1334382084736000000,2020-12-03 06:20:55,Twitter for Android,2,0,37,negative
2122,request pvt cbse school encourage secondary school student attend event waste management,1334380958514987010,2020-12-03 06:16:26,Twitter for Android,3,0,83,negative
2123,great place work they caption bt organisation hell don waste ur time techm no fresher h,1334380310960562177,2020-12-03 06:13:52,Twitter Web App,0,0,0,positive
2124,the qld gov introduce legislation ban plastic straw stirrer cutlery amp plate bowl make secon,1334380040339877888,2020-12-03 06:12:47,Twitter Web App,2,0,89,neutral
2125,final call abstract conferenceseries green chemistry sustainable conference webinar december speaker,1334379866574086146,2020-12-03 06:12:06,Twitter Web App,2,0,34,negative
2126,buy today waste harmonic acquires talismark victor ny waste harmonic national manage waste service provi,1334379110366240769,2020-12-03 06:09:06,dlvr.it,0,0,107,negative
2127,a new iucn report publish today reveals around 229 000 tonne plastic waste dump mediterra,1334377072463020032,2020-12-03 06:01:00,TweetDeck,3,2,154,negative
2128,plastic waste management,1334373662066159616,2020-12-03 05:47:27,Twitter for Android,1,0,64,negative
2129,the kingdom netherlands proud join everythingaboutwater vitual expo conference to join,1334373126474526720,2020-12-03 05:45:19,Twitter Web App,3,0,2610,positive
2130,i sad oconee county solid waste management go stop recycling service,1334372947969060864,2020-12-03 05:44:36,Twitter for Android,7,0,861,negative
2131,you no longer party john mccain hah even party waste management,1334371240564432897,2020-12-03 05:37:49,Twitter Web App,0,0,20,negative
2132,waste management tip tip 003,1334368572584366084,2020-12-03 05:27:13,Twitter for Android,1,1,6,negative
2133,solid waste management indian municipality almost nil see almost town outskirt,1334368346976841730,2020-12-03 05:26:19,Twitter Web App,1,1,341,negative
2134,it everyone responsibility practice good waste management we reduce reuse recycle ever,1334367854272131075,2020-12-03 05:24:22,Twitter for Android,150,136,40059,positive
2135,solid waste management plant operation convert bio degradable waste compost swachhsurvekshan2021,1334366297522495488,2020-12-03 05:18:11,Twitter for Android,67,56,397,negative
2136,pakistan launch first ever plastic waste management report,1334362358974730241,2020-12-03 05:02:32,Revive Social App,0,0,2900,positive
2137,beesmart call expert with 40 year combine experience sustainirvana depth knowledge ex,1334361777367363585,2020-12-03 05:00:13,Hootsuite Inc.,0,0,1,neutral
2138,don waste valuable time focus on your business while we manage your social,1334361765640085504,2020-12-03 05:00:10,Hootsuite Inc.,0,0,10318,negative
2139,environmental engineer make waste water management cool,1334361313506635778,2020-12-03 04:58:23,Twitter for iPhone,2,0,700,positive
2140,be part environmental science globalrecycling webinar conferencemind organize internationalwebinar,1334361081569923072,2020-12-03 04:57:27,Twitter Web App,1,0,19,neutral
2141,webinar best intervention solid waste management a real time successful case study register now,1334360437949870080,2020-12-03 04:54:54,Hootsuite Inc.,42,44,2518,positive
2142,under management nairobi significantly improve interms security waste management road infrastruct,1334360308647931904,2020-12-03 04:54:23,Twitter for Android,84,17,5907,positive
2143,pakistan first ever plastic waste management study report launch pakistan,1334360035422588932,2020-12-03 04:53:18,Twitter Web App,0,0,1501,positive
2144,pakistan first ever plastic waste management study report launch via spokesman,1334359488174940160,2020-12-03 04:51:07,Twitter for Android,467,35,1426276,positive
2145,this way current challenge waste management insanitary restaurant food kiosk air noise water,1334357598376747008,2020-12-03 04:43:37,Twitter Web App,0,0,176,negative
2146,yesterday kualiti alam receive drug selangor contigent narcotic criminal investigation department worth rm,1334355385872859136,2020-12-03 04:34:49,Twitter Web App,0,0,228,negative
2147,2 guy sterling resume so friend inquire another company consider add team ma,1334354791342907393,2020-12-03 04:32:28,Twitter for iPhone,72,5,1264,neutral
2148,during visit alpurrurulam i drop barkly regional council it good catch,1334352414317531139,2020-12-03 04:23:01,Twitter for iPhone,0,0,27252,positive
2149,my main trash he good waste management he literally take trash daily proud keep,1334351457206886403,2020-12-03 04:19:13,Twitter for iPhone,1,0,645,positive
2150,y blow badly i even trade platform complete waste life seriously hi,1334351320736624640,2020-12-03 04:18:40,Twitter for Android,1,0,305,negative
2151,septic tank repair matthew have neglect septic tank maintenance then may already suff,1334350949859594240,2020-12-03 04:17:12,Twitter Web App,0,0,3,neutral
2152,hello waste management yes i hold,1334350794884145155,2020-12-03 04:16:35,Twitter for Android,3,0,2472,negative
2153,waste management crises city light please ignore difficulty karachities karachi,1334349457693937665,2020-12-03 04:11:16,Twitter for Android,10,2,285,positive
2154,waste management not privatise plan back u,1334348296681295873,2020-12-03 04:06:39,Twitter for Android,0,0,1279,negative
