,text,id,createdate,source,likes,retweets,followers,sentiment
4352,yogananda and dale carnegie,1334960704940433410,2020-12-04 20:40:09,Twitter Web App,0,0,4910,neutral
4353,peale somewhat influence unity not much divine science unity ha,1334960178408648715,2020-12-04 20:38:03,Twitter for Android,0,0,9135,negative
4354,80 profit last week alone easy use trading app ta etn btc xrp here,1334959941510193155,2020-12-04 20:37:07,Twitter Web App,3,0,3376,positive
4355,evlmc eaton vance nextshares trust ii sec file form defa14a,1334959819183288322,2020-12-04 20:36:37,StockTexts,0,0,1746,negative
4356,this hurt,1334959717936984064,2020-12-04 20:36:13,Twitter for iPhone,1,0,272,neutral
4357,well bloody silly thing still i take easy tomorrow right little eaton,1334959644003938304,2020-12-04 20:35:56,Instagram,0,0,425,negative
4358,thanks sponsor help provide coverage biggersville lion play 1a state title,1334959537749692416,2020-12-04 20:35:30,Twitter Web App,5,0,146,positive
4359,unity emmett fox fall story,1334959237433159681,2020-12-04 20:34:19,Twitter Web App,0,0,4910,neutral
4360,state championship friday we 30 min kick 2a state football championship betwee,1334959140171550720,2020-12-04 20:33:56,Twitter for iPhone,6,1,2067,neutral
4361,paige mooney shrek eaton be win tonight,1334959134022782979,2020-12-04 20:33:54,Twitter for iPhone,3,0,109,positive
4362,eaton i agree bad uk eu citizen alike i afraid hit uk unnecessary,1334957282224959495,2020-12-04 20:26:33,Twitter for iPhone,2,0,1104,negative
4363,two team one gold trophy football want let get go copreps,1334957144454684672,2020-12-04 20:26:00,Twitter for iPhone,3,0,342,neutral
4364,do find say oh my ache foot often catch next episode make round liv,1334956906293702656,2020-12-04 20:25:03,Sprout Social,1,0,1623,negative
4365,deaniebum3 mackworth church burnt arson attack probably hear junior school,1334956583391027202,2020-12-04 20:23:46,Twitter for iPhone,2,0,4434,neutral
4366,who luka,1334956449949052929,2020-12-04 20:23:14,Twitterrific for iOS,2,0,93,neutral
4367,2a state championship preview show no 7 v no 5 football live thunderbowl wit,1334955969575596038,2020-12-04 20:21:20,Twitter for iPhone,2,3,23855,positive
4368,buy classic edition,1334955757666775040,2020-12-04 20:20:29,Twitter for iPhone,0,0,1084,positive
4369,the eaton center santa clause parade merry christmas,1334955681376587776,2020-12-04 20:20:11,Twitter Web App,0,0,1557,negative
4370,i afraid uk press political party blame we live work ireland 100th annivers,1334955502791487491,2020-12-04 20:19:28,Twitter Web App,1,0,452,negative
4371,class 6a division ii first round playoff game weatherford northwest eaton 7 00 friday dec 11 northwest isd,1334954308576677892,2020-12-04 20:14:44,Twitter Web App,32,15,9681,negative
4372,covid19 update 336 new case tri county past 24 hour per four new death 3 eaton,1334954105052258305,2020-12-04 20:13:55,Twitter for iPhone,0,0,1315,positive
4373,not wim i believe go badly uk,1334953628373831680,2020-12-04 20:12:01,Twitter Web App,1,0,452,negative
4374,people especially authority understand virus virus nothing else people,1334953585327534080,2020-12-04 20:11:51,Twitter Web App,1,1,227,neutral
4375,jp26 guy many career tackle jarpat tds last 4 game i cry,1334953342037073920,2020-12-04 20:10:53,Twitter for iPhone,4,0,646,positive
4376,long eaton bit dodgy james although i notice mail son not absolutely cle,1334952908337672194,2020-12-04 20:09:10,Twitter for iPad,1,0,133,negative
4377,eaton it seem different answer time tell,1334952872648314882,2020-12-04 20:09:01,Twitter for iPhone,0,0,1104,neutral
4378,talk guy work go timber say want go footba,1334952821855293441,2020-12-04 20:08:49,Twitter for iPhone,3,0,428,neutral
4379,eaton why brexiteers always bring war the war ultimately u soviet uni,1334952534755205123,2020-12-04 20:07:41,Twitter for iPhone,1,0,1104,neutral
4380,omg didnt know mutuals the christina eaton,1334952491868418051,2020-12-04 20:07:30,Twitter for iPhone,2,0,813,neutral
4381,thursday read story appoints evp cfo tedmagnews,1334951865528840195,2020-12-04 20:05:01,Buffer,0,0,8803,neutral
4382,okay look get candle bath body work downtown montreal eaton centre,1334951673421324289,2020-12-04 20:04:15,Twitter for iPhone,1,0,474,positive
4383,i sure know answer,1334951412103516162,2020-12-04 20:03:13,Twitter Web App,0,0,452,positive
4384,it undoubtedly i wonder truth report i also wonder leaver seriously,1334951203466305545,2020-12-04 20:02:23,Twitter Web App,0,0,452,negative
4385,eaton perhaps well let play no deal assess welfare uk eu citize,1334950886951489537,2020-12-04 20:01:08,Twitter for iPhone,1,0,1104,neutral
4387,stay campaigner could campaign estimate figure whilst leave campaigner campaign e,1334950693229260802,2020-12-04 20:00:22,Twitter Web App,0,0,452,neutral
4388,while create digital communication strategy ever change technological world may seem daunt,1334950668864516103,2020-12-04 20:00:16,Sprout Social,0,0,3016,neutral
4389,not one character fuck w read tweet,1334949680334172162,2020-12-04 19:56:20,Twitter for iPhone,0,0,1084,negative
4390,eaton this suffer,1334949603410472960,2020-12-04 19:56:02,Twitter for iPhone,2,0,753,neutral
4391,nope,1334949470623117313,2020-12-04 19:55:30,Twitter for iPhone,1,0,1084,neutral
4392,my first act would close shirt button make age appropriate dating choice,1334949460904906758,2020-12-04 19:55:28,Twitter Web App,2,0,9520,positive
4393,eaton i hope cost brexit not outweigh contribution uk make european project,1334949160936726534,2020-12-04 19:54:16,Twitter for iPhone,0,0,1104,neutral
4394,job electrical power engineer company eaton location sincan t06 turkey sincan electrical engineering,1334948880002281474,2020-12-04 19:53:09,Engineering Daily ,0,0,16130,neutral
4395,the uk sought reduction contribution sadly eu decide offer token reduction not believi,1334948822729060356,2020-12-04 19:52:56,Twitter Web App,0,0,452,negative
4396,m klotz bob eaton sellout he know exactly get interested,1334948792353820672,2020-12-04 19:52:48,Twitter for iPad,1,0,64,positive
4397,eaton get ww,1334948672522526720,2020-12-04 19:52:20,Twitter for iPhone,0,0,753,neutral
4398,there almost certainly net weekly contribution uk make eu stagge,1334948094983745544,2020-12-04 19:50:02,Twitter Web App,0,0,452,neutral
4399,dsg still ship wasssup,1334947645190705154,2020-12-04 19:48:15,Twitter for iPhone,0,0,1084,neutral
4400,eaton right,1334946688012865539,2020-12-04 19:44:27,Twitter for iPhone,2,0,321,positive
4401,eaton sucker jeff bountyhunter whatever the mandalorian job title,1334946587970310144,2020-12-04 19:44:03,Twitter Web App,1,0,15791,negative
4402,eaton i guess i undervalue handshake last time give one,1334946567472689154,2020-12-04 19:43:58,Twitter Web App,1,0,2763,neutral
4403,eaton u wan na see smthn mildly curse,1334946197828759555,2020-12-04 19:42:30,Twitter for iPhone,1,0,321,positive
4404,if would require invest crypto i would go something like 45 btc,1334945934640373761,2020-12-04 19:41:27,Twitter for Android,1,0,178,neutral
4405,some personal news i paul hollywood,1334945856638906369,2020-12-04 19:41:08,Twitter Web App,5,0,9520,neutral
4406,steffens i mean look like idk,1334945787114115075,2020-12-04 19:40:52,Twitter Web App,0,0,661,negative
4407,anne eaton argue pornography show subordination woman sexually pleasurable reaso,1334945603844001793,2020-12-04 19:40:08,Twitter for iPhone,0,0,1,positive
4408,idk i live small city i brave eaton centre anything,1334945473468182531,2020-12-04 19:39:37,Twitter for Android,1,0,695,positive
4409,eaton exactly exactly,1334945282207969282,2020-12-04 19:38:52,Twitter for iPhone,2,0,321,positive
4410,zakulec rjs,1334945225924632577,2020-12-04 19:38:38,Twitter for Android,2,0,48,neutral
4411,need dc omnis like 3 character,1334945222724358147,2020-12-04 19:38:37,Twitter for iPhone,3,0,1084,neutral
4412,fake news,1334945044198002699,2020-12-04 19:37:55,Twitter for iPhone,0,0,1084,negative
4413,boy ok i dm,1334944753100726272,2020-12-04 19:36:45,Twitter for Android,1,0,142,positive
4414,rjs,1334944241852817408,2020-12-04 19:34:43,Twitter for Android,2,0,24,neutral
4415,my favourite toronto moment eaton centre lock police think activ,1334944053931241475,2020-12-04 19:33:59,Twitter for iPhone,9,1,2708,neutral
4416,i would also happy two replace evad sullivan bobby eaton,1334942814539558914,2020-12-04 19:29:03,Twitter for Android,1,0,385,positive
4417,35 year old ciera eaton jail face murder charge,1334941255499968514,2020-12-04 19:22:51,Twitter for iPhone,0,0,415,neutral
4418,eaton wait memory allocate go executable default,1334941070266789889,2020-12-04 19:22:07,Twitter Web App,0,0,93,neutral
4419,enel x eaton team up solar storage microgrid puerto rico greentech medium,1334940601637367808,2020-12-04 19:20:16,The Tweeted Times,0,0,407,neutral
4420,eaton thank incredible eye i fell love teresa julian alexis baby,1334939827733553153,2020-12-04 19:17:11,Twitter for iPhone,2,0,3228,positive
4421,1979,1334939807613652995,2020-12-04 19:17:06,Twitter for iPhone,9,2,264,neutral
4422,today advent calendar lovely four bedroom detach hillside drive long eaton,1334939698045837312,2020-12-04 19:16:40,Buffer,0,0,2412,positive
4423,preview stone old alleynians h after month away football long eaton united return action,1334939568580276225,2020-12-04 19:16:09,Twitter for Android,19,2,5464,positive
4424,mill eaton,1334939551849181187,2020-12-04 19:16:05,Twitter for iPad,2,0,5665,neutral
4425,our last video feature 4 dividend increase announce recently the increase include 1 horme,1334939347574005760,2020-12-04 19:15:17,Twitter Web App,1,0,16013,neutral
4426,cool lakers classic jersey unveil link purchase,1334939324165615616,2020-12-04 19:15:11,Twitter for iPhone,0,0,1084,positive
4427,nice virtue signal profile pic btw,1334939291630391307,2020-12-04 19:15:03,Twitter for Android,1,0,88,positive
4428,the 11 point dog speak,1334939279785684995,2020-12-04 19:15:00,Twitter Web App,2,0,646,neutral
4429,gt need currently use mmap since go memory executable casually drop without link citatio,1334939239092543488,2020-12-04 19:14:51,Twitter Web App,4,0,661,negative
4430,eaton thanks kind word blake,1334939157911650304,2020-12-04 19:14:31,Twitter for iPhone,1,0,306,positive
4431,nathan eaton,1334939006468038656,2020-12-04 19:13:55,Twitter Web App,1,0,2928,neutral
4432,want go eaton college cant,1334938565042712577,2020-12-04 19:12:10,Twitter for Android,4,0,27,neutral
4433,mill eaton,1334937801658429441,2020-12-04 19:09:08,Twitter for iPad,1,0,2232,neutral
4434,i bet eaton pupil move,1334937690425470976,2020-12-04 19:08:41,Twitter for iPhone,0,0,315,neutral
4435,mill eaton,1334936356418686977,2020-12-04 19:03:23,Twitter for iPad,6,0,5665,neutral
4436,ok never trumper,1334935860819750918,2020-12-04 19:01:25,Twitter for Android,1,0,88,positive
4437,this easy robert eaton enter merger equal daimler,1334935699599003651,2020-12-04 19:00:47,Twitter for Android,4,0,319,positive
4438,it pablo eaton,1334935307347750930,2020-12-04 18:59:13,Twitter for Android,1,0,322,neutral
4439,lamar v eaton colorado high school football click,1334934378422538240,2020-12-04 18:55:32,Twitter Web App,1,0,7,positive
4440,they really everything even grandfather mason apron come eaton he wa,1334934375868342277,2020-12-04 18:55:31,Twitter Web App,2,0,772,positive
4441,eaton i excite i read article i like damn course smh dumb as old white men,1334934239788355586,2020-12-04 18:54:59,Twitter for iPhone,0,0,202,negative
4442,great opportunity learn timely power system topic eaton top expert and pick pdh credit,1334934105440612354,2020-12-04 18:54:27,Twitter for iPhone,0,0,40,positive
4443,eaton it still pass senate unfortunately i read say unlikely pas smh,1334933598957408260,2020-12-04 18:52:26,Twitter for iPhone,1,0,202,negative
4444,fact,1334933273965948929,2020-12-04 18:51:09,Twitter for iPhone,0,0,1084,neutral
4445,eaton free guy,1334933194186121221,2020-12-04 18:50:50,Twitter for iPhone,0,0,777,positive
4446,author this sound awesome and course i retweeted yesterday,1334933174212849664,2020-12-04 18:50:45,Twitter for iPhone,1,0,3151,positive
4447,updated nick loss eaton medium playlist today song roster,1334932829856260100,2020-12-04 18:49:23,Twitter Web App,6,0,1633,neutral
4448,read news correctly,1334932751431176196,2020-12-04 18:49:04,Twitter for iPhone,1,1,1084,neutral
4449,fagel eaton b spot stay open mabel well this tough winter independent though,1334932208897970176,2020-12-04 18:46:55,Twitter for iPad,1,0,104,negative
4450,will ppl remember important thing world ie look,1334932005587456000,2020-12-04 18:46:06,Twitter for iPhone,2,0,354,positive
4451,indeed,1334931990613733376,2020-12-04 18:46:03,Twitter for iPhone,0,0,1084,neutral
4452,eaton this shit hard lmaooo,1334931928412250113,2020-12-04 18:45:48,Twitter for iPhone,0,0,91,negative
4453,tobias eaton first fictional boy crush yk not mad abt,1334930657693364224,2020-12-04 18:40:45,Twitter for iPhone,20,0,668,positive
4454,lamar v eaton today colorado high school football live stream watch live the eaton,1334930053088464898,2020-12-04 18:38:21,Twitter Web App,0,0,0,positive
4455,electroneum any news legal letter expect monday lawyer it friday have,1334929662632480772,2020-12-04 18:36:48,Twitter Web App,8,0,293,positive
4456,could not agree,1334929575399190528,2020-12-04 18:36:27,Twitter Web App,0,0,491,neutral
4457,it always pleasure my obsession figure automate thing hopefully pay eventually d,1334929451969355782,2020-12-04 18:35:57,Twitter Web App,2,0,15019,neutral
4458,shutup soy,1334928765525352451,2020-12-04 18:33:14,Twitter for Android,0,0,88,neutral
4459,societally talk enough adam eaton hit two crucial home run world series,1334928033438965760,2020-12-04 18:30:19,"Cheap Bots, Done Quick!",0,0,1,neutral
4460,eaton i cackle laser eye every time,1334926868537982977,2020-12-04 18:25:41,Twitter for iPhone,1,0,3015,neutral
4461,eaton assert father no way affect suffer son unintelligible give,1334925662939799552,2020-12-04 18:20:54,Twitter for iPhone,4,0,3015,neutral
4462,a eaton where i work call huddle i call target rich environment,1334925015880527872,2020-12-04 18:18:20,Twitter Web App,1,0,9,positive
4463,exg additional proxy solicit material definitive defa14a,1334924453822738432,2020-12-04 18:16:06,ADVFN News Alert,0,0,1754,neutral
4464,ety additional proxy solicit material definitive defa14a,1334924451545313280,2020-12-04 18:16:05,ADVFN News Alert,0,0,1754,neutral
4465,wait,1334924317822476289,2020-12-04 18:15:33,Twitter for iPhone,0,0,1084,neutral
4466,eaton we happy hear enjoy freshly meal we hope continue impress always,1334924288940527617,2020-12-04 18:15:26,Conversocial,0,0,4598,positive
4467,eaton our meal 12 15 ounce average 13 6 ounce appreciate give u try,1334924247119048704,2020-12-04 18:15:16,Conversocial,2,0,4598,negative
4468,mostly blame,1334924029736722433,2020-12-04 18:14:25,Twitter for iPhone,0,0,405,positive
4469,eaton i use freshly bit little year ago portion bite small imo,1334923971570102275,2020-12-04 18:14:11,Twitter Web App,1,0,30174,negative
4470,i need wait till one person nl go get tattoo w em,1334923952930557959,2020-12-04 18:14:06,Twitter for iPhone,0,0,405,neutral
4471,i really enjoyed meal portion great menu good variety easy prepare,1334923315660591105,2020-12-04 18:11:34,Twitter for iPhone,1,0,563,positive
4472,jesus wept,1334923074374864897,2020-12-04 18:10:37,Twitter Web App,5,0,9520,neutral
4474,eaton it enormous consequence incarnation yes that thing even assert,1334922904132153344,2020-12-04 18:09:56,Twitter for iPhone,5,0,3015,neutral
4475,e sheeesh,1334922704667992064,2020-12-04 18:09:09,Twitter for iPhone,0,0,1084,neutral
4476,just give u miami oh since game get cancelled kent what trash,1334922683742646277,2020-12-04 18:09:04,Twitter Web App,1,0,646,negative
4477,friday night must bread fish tonight with potato carrot broccoli dessert,1334922640792891392,2020-12-04 18:08:53,Twitter for Android,0,0,185,neutral
4478,what eaton catalogue,1334921618485809160,2020-12-04 18:04:50,Twitter for Android,0,0,158,neutral
4479,isn god choose harm thing physically take every ounce pain brokenness,1334921616170643456,2020-12-04 18:04:49,Twitter Web App,5,0,9520,neutral
4480,a eaton in 20 day time book burn only book hmg officia,1334921422041477124,2020-12-04 18:04:03,Twitter for Android,1,0,37,neutral
4481,lamar v eaton colorado high school football live here on friday december 04 2020 2,1334920957144694785,2020-12-04 18:02:12,Twitter Web App,0,0,9,positive
4482,news release pacp recognize everal ben eaton lindsay griffin great wyoming valley chamber,1334920676701065218,2020-12-04 18:01:05,ChamberMaster_Web,0,0,3177,positive
4483,good luck eaton reds amp roosevelt rough rider prepare capture football state championship today,1334920492717903872,2020-12-04 18:00:21,Hootsuite Inc.,0,0,1588,positive
4484,77 do mistletoe amp cocoa kiss stacy eaton chps 14 amp 15 nsfw,1334920484098600961,2020-12-04 18:00:19,Goodreads,0,0,4932,neutral
4485,thank ced louisville host socially distance eaton emr sale train yesterday if anyone inte,1334920440184238082,2020-12-04 18:00:09,Hootsuite Inc.,1,0,287,positive
4486,i petition also i eaton county,1334920423021178882,2020-12-04 18:00:05,Twitter for Android,1,0,190,neutral
4487,could auto correct typo there eaton county,1334918939902693381,2020-12-04 17:54:11,Twitter Web App,0,0,1709,neutral
4488,my new strategy look forward lot rspb rbbp ebcc think shower,1334917355516911616,2020-12-04 17:47:53,Twitter for iPhone,6,0,3052,positive
4489,so basically osu fan football season,1334916967971565572,2020-12-04 17:46:21,Twitter for Android,1,0,1924,neutral
4490,bobby eaton,1334916122664198145,2020-12-04 17:42:59,Twitter for iPhone,1,0,436,neutral
4491,i wish i could win,1334915776277598211,2020-12-04 17:41:37,Twitter for iPhone,3,0,428,positive
4492,can soon enough,1334915198323478528,2020-12-04 17:39:19,Twitter for Android,4,0,3523,neutral
4493,there time eaton eaton a school change headmaster embrace theory repeatedly,1334914354710503424,2020-12-04 17:35:58,Twitter Web App,1,0,118,neutral
4494,eaton,1334913892062007298,2020-12-04 17:34:08,Twitter for iPad,0,0,186,neutral
4495,week most significant insider trade week november 23 2020 bmy duk emr etn jpm kdp sbux syy,1334912608516837381,2020-12-04 17:29:02,Buffer,1,0,7309,positive
4496,yep fishandchip fizz 80sjukebox fridaynight oclock thehomearms bar dream beautiful long ea,1334911469813526530,2020-12-04 17:24:30,Instagram,0,0,76,positive
4497,dc hate wally,1334910886625075203,2020-12-04 17:22:11,Twitter for iPhone,0,1,1084,negative
4498,awfully white,1334910458197897217,2020-12-04 17:20:29,Twitter for Android,2,0,3523,neutral
4499,eaton when pizza bagel eat pizza anytime,1334909814921719810,2020-12-04 17:17:55,Tweetbot for Mac,1,0,104,neutral
4500,tom eaton magashule need ace sleeve get 26 year precedent via,1334909681060474884,2020-12-04 17:17:24,Twitter Web App,0,0,40,neutral
4501,etheropian eaton,1334909314809532416,2020-12-04 17:15:56,Twitter for iPhone,1,0,4689,neutral
4502,he fit profile need adam eaton make sense,1334909094205992962,2020-12-04 17:15:04,Twitter for iPhone,0,0,4309,positive
4503,two pasadena fire engine pasadena battalion chief wendell eaton assign bondfire yesterday pa,1334907749226803203,2020-12-04 17:09:43,Twitter Web App,14,2,35386,neutral
4504,i drive old erf year ago jacobs engine retarder complete eaton crash gearbox,1334907733791944706,2020-12-04 17:09:39,Twitter for iPhone,2,0,288,positive
4505,interested learning engage diverse group stakeholder collectively make decision ab,1334907671007416325,2020-12-04 17:09:24,Twitter Web App,3,1,1126,positive
4506,my friend jamie i go toronto evening see play get night wrong we,1334907602002702336,2020-12-04 17:09:08,Twitter for iPhone,4,0,1881,negative
4507,etheropian eaton,1334907530695282695,2020-12-04 17:08:51,Twitter Web App,1,0,2960,neutral
4508,1st team kershaw senior a re saturday 5th december 14 00 eaton sport ground rese,1334907329284812800,2020-12-04 17:08:03,Twitter for iPhone,1,2,647,neutral
4509,congrats victory byron nelson good luck eaton,1334907152134246400,2020-12-04 17:07:21,Twitter Web App,0,0,70,positive
4510,millennials eager jump housing market realestatetoronto gta realestategta,1334907100540137472,2020-12-04 17:07:08,roomvu,0,0,637,neutral
4511,eaton good old barter system work right folk,1334907066620645378,2020-12-04 17:07:00,Twitter Web App,0,0,151,positive
4512,positive think idea believe bad stuff happen super toxic partic,1334907003672543232,2020-12-04 17:06:45,Twitter Web App,1,0,499,negative
4513,who injuried i get hit 3 soto begs question,1334906765993979904,2020-12-04 17:05:49,Twitter for iPhone,0,0,64,neutral
4514,read german well ok no tryin loud sayin bout midnight expres,1334906659538350080,2020-12-04 17:05:23,Twitter Web App,0,0,246,positive
4515,december 4th 2018 shawn via instagram toronto today 3pm et head eaton centre store colla,1334906523231850500,2020-12-04 17:04:51,Twitter for iPhone,10,0,2392,neutral
4516,etheropian eaton,1334906342847504387,2020-12-04 17:04:08,Twitter Web App,1,0,181,neutral
4517,lamar take field eaton hour 2a state championship game some lamar co,1334906126761017344,2020-12-04 17:03:16,Twitter for iPhone,3,3,2866,negative
4518,group store build intricate maze when eaton centre good court open people w,1334906043768467459,2020-12-04 17:02:56,Twitter Web App,3,0,2293,positive
4519,modern power system require professional skilled advanced design technology installation prac,1334905727006203904,2020-12-04 17:01:41,Hootsuite Inc.,7,1,19612,positive
4520,you desire see appreciated others time more libra,1334905501084123136,2020-12-04 17:00:47,Twittascope,0,0,698,neutral
4521,be plumber nottingham derby do network would like meet like mind professional busi,1334905472026030083,2020-12-04 17:00:40,The Social Jukebox,0,0,926,positive
4522,enel x eaton team up solar storage microgrid puerto rico,1334905448579952641,2020-12-04 17:00:34,WordPress.com,0,0,756,neutral
4523,eaton this connection my heart,1334905365016657920,2020-12-04 17:00:15,Twitter for iPad,0,0,74,neutral
4524,at 2 p eaton lamar square 2a football title a preview game copreps,1334905304639811586,2020-12-04 17:00:00,TweetDeck,2,0,33916,negative
4525,electric power system analysis software market 2020 future development company analysis etap operation tech,1334904607210942466,2020-12-04 16:57:14,Scoop.it,0,0,56,neutral
4526,you welcome eaton best thing friend,1334904192432017410,2020-12-04 16:55:35,Twitter for Android,0,0,17333,positive
4527,the problem jbj great lhp either the sox defensively capable outfielder,1334903217231187968,2020-12-04 16:51:42,Twitter Web App,0,0,2289,positive
4528,highschool football sport texasfootball footballtime lamar v eaton colorado high school football friday de,1334902635162345474,2020-12-04 16:49:24,Twitter Web App,0,0,61,positive
4529,just post photo eaton dc,1334902415607422976,2020-12-04 16:48:31,Instagram,0,0,58,neutral
4530,lamar eaton take hard way class 2a state title game one come away today,1334902077366132740,2020-12-04 16:47:11,Hootsuite Inc.,0,0,1304,negative
4531,rh,1334901968138080265,2020-12-04 16:46:45,Twitter for iPhone,2,0,728,neutral
4532,noshthankyou always,1334901664545984513,2020-12-04 16:45:32,Twitter for iPhone,0,0,405,neutral
4533,etheropian eaton,1334901593884471296,2020-12-04 16:45:15,Twitter Web App,1,0,247,neutral
4534,thanks keep speak speak rural sk,1334901543208800256,2020-12-04 16:45:03,Twitter for iPhone,17,0,575,positive
4535,attack leftists follow institutional leader recommend leftist policy solution a ef,1334901488964005889,2020-12-04 16:44:50,Twitter Web App,0,0,2999,negative
4536,can remember really bad snow december 88 89 it chaos martial law asda long eat,1334901076953354243,2020-12-04 16:43:12,Twitter for iPad,0,0,604,negative
4537,lot folk include scratched head 45 seem imperviousness reality,1334900810187223042,2020-12-04 16:42:09,Twitter Web App,6,3,15019,neutral
4538,shock salute,1334900743199977482,2020-12-04 16:41:53,Twitter for iPhone,1,0,1084,neutral
4539,eaton you really dawg lmaoo,1334900595937980418,2020-12-04 16:41:17,Twitter for iPhone,0,0,187,positive
4540,beyond jaw drop wait what stuff story often fill peale real influence a,1334899854074654723,2020-12-04 16:38:21,Twitter Web App,5,2,15019,positive
4541,electroneum i know many wallet electroneum compare,1334899732855066624,2020-12-04 16:37:52,Twitter for Android,9,1,379,positive
4542,boy hahahahah i like not big fan thats i dont text u listenin,1334899016354697217,2020-12-04 16:35:01,Twitter for iPhone,1,0,193,neutral
4543,sit gold thanks steal,1334898871634436096,2020-12-04 16:34:26,Twitter for iPhone,1,0,1084,positive
4544,etheropian eaton gcc,1334898817519546369,2020-12-04 16:34:13,Twitter Web App,2,0,2118,neutral
4545,eaton know sell lmfaoo,1334898755716472834,2020-12-04 16:33:59,Twitter for iPhone,0,0,176,neutral
4546,etheropian eaton,1334898566133919750,2020-12-04 16:33:14,Twitter for iPhone,1,0,531,neutral
4547,why do betty take james back tho betty aint bad bitch thought,1334898083164004354,2020-12-04 16:31:18,Twitter for iPhone,0,0,405,negative
4548,txhsvb preview 6a i reg final the look win 2nd uilstate title 3 year,1334898070815993857,2020-12-04 16:31:15,Twitter Web App,9,4,6080,positive
4549,listen entirety 1989 one night 2 back home cry whole way non stop lmaooo,1334897839579799555,2020-12-04 16:30:20,Twitter for iPhone,1,0,405,positive
4550,ugo eaton,1334897816884408322,2020-12-04 16:30:15,Twitter for iPhone,1,0,3304,neutral
4551,mission complete,1334897686257000449,2020-12-04 16:29:44,Twitter for iPhone,0,0,1084,positive
4552,noshthankyou omggg probably cry ngl,1334897635707195395,2020-12-04 16:29:32,Twitter for iPhone,0,0,405,neutral
4553,boy beautiful well put yes,1334897556053168130,2020-12-04 16:29:13,Twitter for iPhone,1,1,1344,positive
4554,good,1334897554157432834,2020-12-04 16:29:12,Twitter Web App,1,0,452,positive
4555,boy i associate t every time i listen one song i think i also start wonder,1334897397965725697,2020-12-04 16:28:35,Twitter for iPhone,1,1,193,neutral
4556,so see mark leave wonder one leave,1334896722552762372,2020-12-04 16:25:54,Twitter for iPhone,3,1,405,neutral
4557,please need cry ive emotionally constipate,1334896574263136257,2020-12-04 16:25:19,Twitter for iPhone,1,0,405,neutral
4558,boy often especially thing remind,1334896017137930243,2020-12-04 16:23:06,Twitter for iPhone,2,0,1344,neutral
4559,plugged golf muddy eaton golf club norwich,1334895924557058051,2020-12-04 16:22:44,Instagram,0,0,100,neutral
4560,with yesterday discussion i introduce eaton i dm let know best feeling,1334895690133110784,2020-12-04 16:21:48,Twitter for iPhone,23,1,3228,positive
4561,what fly f r freak superspreaders bell end eaton ass,1334895644004245515,2020-12-04 16:21:37,Twitter for Android,0,0,179,positive
4562,boy lol no i cry rn i want cold hearted bitch,1334895592078761986,2020-12-04 16:21:24,Twitter for Android,1,0,142,positive
4563,etheropian eaton,1334895285303119876,2020-12-04 16:20:11,Twitter Web App,1,0,962,neutral
4564,do love one live eaton court care home we work closely care home near,1334895236800106498,2020-12-04 16:20:00,TweetDeck,0,0,1612,positive
4565,my neighbor must tire af play well like 50 time day,1334894255156899844,2020-12-04 16:16:06,Twitter Web App,2,0,405,neutral
4566,etheropian eaton gcc,1334894103566274560,2020-12-04 16:15:30,Twitter for iPhone,3,0,217,neutral
4567,also look news article friends havent heard check ha,1334893929553145856,2020-12-04 16:14:48,Twitter Web App,2,0,405,neutral
4568,have great weekend everyone,1334893424659603458,2020-12-04 16:12:48,Twitter for iPhone,0,0,1282,positive
4569,talk course load overwhelm look like find easy kee,1334893422201679875,2020-12-04 16:12:47,Twitter Web App,0,0,405,positive
4570,etheropian eaton,1334893118290718729,2020-12-04 16:11:35,Twitter for iPhone,1,0,223,neutral
4571,the gardenchef grow cabinet allow grow fresh herb amp wildly popular baby gre,1334893077035687938,2020-12-04 16:11:25,HubSpot,0,0,778,positive
4572,boy sometimes,1334892731114672129,2020-12-04 16:10:02,Twitter for Android,1,0,564,neutral
4574,whitehouse v texas texas high school football click lamar v eaton colorado high sc,1334892695588720641,2020-12-04 16:09:54,Twitter Web App,0,0,1,positive
4575,etheropian eaton,1334892674307006466,2020-12-04 16:09:49,Twitter for Android,1,0,1235,neutral
4576,you welcome know not impostor unless baby deliver cabbage,1334892231451439106,2020-12-04 16:08:03,Twitter Web App,0,0,2190,positive
4577,ever wonder kind footprint mark leave behind someone else life whether physical,1334892226858639360,2020-12-04 16:08:02,Twitter for iPhone,4,0,405,positive
4578,didn last book holy cow how stupid,1334892051536764928,2020-12-04 16:07:20,Twitter for Android,1,0,3523,negative
4579,etheropian eaton,1334891894912978949,2020-12-04 16:06:43,Twitter Web App,1,0,536,neutral
4580,etheropian eaton,1334891782094647298,2020-12-04 16:06:16,Twitter Web App,3,0,440,neutral
4581,the company say project design reduce demand local energy infrastructure,1334890711616016385,2020-12-04 16:02:01,Sprout Social,1,0,97171,neutral
4582,leader power management introduce brightlayer let access data insight,1334890439497945091,2020-12-04 16:00:56,SocialPilot.co,1,1,1613,neutral
4583,ashton eaton reflect on rafer johnson storied life,1334890403640848389,2020-12-04 16:00:47,Buffer,3,0,21152,neutral
4584,eaton,1334890287668322307,2020-12-04 16:00:20,Twitter Web App,0,0,3304,neutral
4585,amen,1334890013360844800,2020-12-04 15:59:14,Twitter for Android,0,0,88,neutral
4586,long eaton,1334889759013998593,2020-12-04 15:58:14,Twitter Web App,0,0,669,negative
